ParName   Value   Gradient
log_fdov[3](65)   -0.0368361 -2.91328e-07
log_fdov[3](66)   -0.0370819 -7.57302e-08
log_fdov[4](1)            0            0
rec_dev_est(1974)      -2.6262 -1.32541e-06
rec_dev_est(1975)     -1.02129  1.07761e-06
rec_dev_est(1976)     -1.82958 -1.99776e-05
rec_dev_est(1977)     -2.40665 -3.26552e-05
rec_dev_est(1978)     -2.53112 -5.65235e-05
rec_dev_est(1979)     -2.47885 -9.77538e-05
rec_dev_est(1980)     -2.15401 -0.000172251
rec_dev_est(1981)      -1.6594 -0.000276889
rec_dev_est(1982)    -0.196232 -0.000576008
rec_dev_est(1983)    0.0352806 -0.000163325
rec_dev_est(1984)    -0.416236  0.000134397
rec_dev_est(1985)      -0.3287  0.000387022
rec_dev_est(1986)     -1.03357   0.00032681
rec_dev_est(1987)     -1.79496  0.000204356
rec_dev_est(1988)     -2.45886  0.000117291
rec_dev_est(1989)     -3.08667  6.80392e-05
rec_dev_est(1990)     -3.07686  4.65105e-05
rec_dev_est(1991)     -2.96095  2.50813e-05
rec_dev_est(1992)     -2.97539  2.25737e-05
rec_dev_est(1993)     -2.87239  3.58485e-05
rec_dev_est(1994)     -2.57802  7.12574e-05
rec_dev_est(1995)     -2.68674    8.524e-05
rec_dev_est(1996)     -2.30531  0.000189822
rec_dev_est(1997)     -2.80099  0.000141551
rec_dev_est(1998)     -2.03331  0.000332205
rec_dev_est(1999)     -2.51912  4.14891e-05
rec_dev_est(2000)     -1.53869 -0.000389958
rec_dev_est(2001)     -2.20133 -0.000178453
rec_dev_est(2002)     -1.47572 -0.000132446
rec_dev_est(2003)     -1.83511 -5.24059e-05
rec_dev_est(2004)     -2.52985 -4.08703e-05
rec_dev_est(2005)     -2.67782 -3.55902e-05
rec_dev_est(2006)       -2.513 -7.72412e-05
rec_dev_est(2007)     -1.42195 -0.000318651
rec_dev_est(2008)    -0.495514  -0.00104408
rec_dev_est(2009)     -2.37814 -0.000148825
rec_dev_est(2010)     -2.94718 -0.000100503
rec_dev_est(2011)     -3.53421  -6.5074e-05
rec_dev_est(2012)     -3.18509 -7.16725e-05
rec_dev_est(2013)     -3.59343 -5.22805e-05
rec_dev_est(2014)     -3.62794 -6.37125e-05
rec_dev_est(2015)      -3.0077 -0.000220595
rec_dev_est(2016)     -1.48551   -0.0013382
rec_dev_est(2017)     -1.99148 -0.000487298
rec_dev_est(2018)     -1.66022 -0.000127168
rec_dev_est(2019)     -1.98872 -4.14778e-06
rec_dev_est(2020)    -0.951245 -2.30193e-06
rec_dev_est(2021)    -0.400614 -2.65428e-06
rec_dev_est(2022)    -0.635205 -1.36516e-06
rec_dev_est(2023)     -1.39489  1.00421e-06
survey_q[1]     0.270743 -8.24082e-07
survey_q[2]     0.531126  -7.0546e-06
